ID,Preco_Original,Preco_Previsto,Origem
45492642,,20306.01,Sem preço original
45809749,,5008.17,Sem preço original
45754932,,4010.5,Sem preço original
45809430,,16212.92,Sem preço original
45760298,,21715.21,Sem preço original
45813448,,47902.82,Sem preço original
45336626,,19654.99,Sem preço original
45660702,,3677.63,Sem preço original
45814820,,8845.1,Sem preço original
45652601,,4333.55,Sem preço original
45744734,,10534.72,Sem preço original
45769320,,6065.91,Sem preço original
45805836,,4566.72,Sem preço original
45790313,,7008.86,Sem preço original
45761233,,3203.8,Sem preço original
45668887,,25540.78,Sem preço original
45756604,,3285.28,Sem preço original
45781412,,9892.57,Sem preço original
45688561,,8232.2,Sem preço original
45732755,,16462.69,Sem preço original
45789871,,22911.77,Sem preço original
45786706,,17332.82,Sem preço original
45533863,,21347.34,Sem preço original
44108190,,9730.6,Sem preço original
43148160,,14928.5,Sem preço original
45808891,,56149.99,Sem preço original
45809429,,19053.77,Sem preço original
45779427,,15054.48,Sem preço original
45813802,,12292.12,Sem preço original
45769374,,7177.68,Sem preço original
45810484,,29618.88,Sem preço original
45729609,,36075.74,Sem preço original
45730481,,21023.13,Sem preço original
45809002,,45072.07,Sem preço original
45789629,,4582.29,Sem preço original
45449574,,16648.96,Sem preço original
44804008,,38642.29,Sem preço original
45730959,,16872.84,Sem preço original
45264891,,18376.17,Sem preço original
45658604,,5333.63,Sem preço original
45804290,,33407.84,Sem preço original
45789490,,6297.45,Sem preço original
45788041,,12752.49,Sem preço original
45755096,,5028.4,Sem preço original
45815474,,6136.01,Sem preço original
45657035,,15485.75,Sem preço original
45765687,,15565.51,Sem preço original
45809127,,54709.55,Sem preço original
44952137,,15286.78,Sem preço original
45596008,,16992.66,Sem preço original
45810323,,16859.35,Sem preço original
45484624,,15303.63,Sem preço original
45001292,,54029.77,Sem preço original
45813040,,6324.47,Sem preço original
45789765,,16116.72,Sem preço original
45810852,,4630.78,Sem preço original
45651202,,15895.41,Sem preço original
45787127,,21554.38,Sem preço original
45656727,,8279.59,Sem preço original
45796449,,12346.44,Sem preço original
45758124,,12141.44,Sem preço original
45788137,,14785.42,Sem preço original
45652700,,2395.02,Sem preço original
45647047,,10829.04,Sem preço original
45521348,,21755.03,Sem preço original
45766750,,15959.66,Sem preço original
45815433,,11909.84,Sem preço original
45763739,,38106.05,Sem preço original
45802489,,21510.01,Sem preço original
45648162,,2267.75,Sem preço original
45810522,,20467.38,Sem preço original
45748372,,18145.44,Sem preço original
45782208,,5530.49,Sem preço original
43770180,,8034.13,Sem preço original
45794011,,22948.71,Sem preço original
45815373,,30124.14,Sem preço original
42224790,,15905.41,Sem preço original
45770872,,14851.04,Sem preço original
45793383,,4672.12,Sem preço original
45774946,,14928.04,Sem preço original
45787867,,20846.89,Sem preço original
45657083,,49118.92,Sem preço original
45730659,,41336.24,Sem preço original
45798555,,18456.69,Sem preço original
45793573,,15214.77,Sem preço original
45766485,,6355.48,Sem preço original
45770644,,20642.73,Sem preço original
44676069,,18017.29,Sem preço original
45803704,,55551.79,Sem preço original
45768332,,3412.8,Sem preço original
45803788,,38409.93,Sem preço original
45808939,,19350.72,Sem preço original
45804324,,18836.43,Sem preço original
44758225,,27392.46,Sem preço original
45760351,,8534.03,Sem preço original
45810319,,9031.27,Sem preço original
45779261,,14928.46,Sem preço original
45609195,,21429.7,Sem preço original
45731715,,18448.66,Sem preço original
45792411,,18643.03,Sem preço original
45805082,,9564.15,Sem preço original
45802757,,42996.48,Sem preço original
45800381,,4512.1,Sem preço original
45793899,,6059.31,Sem preço original
45781921,,11478.39,Sem preço original
45768495,,9779.15,Sem preço original
45756940,,35652.06,Sem preço original
45646335,,2822.61,Sem preço original
45810142,,8196.21,Sem preço original
45805898,,14468.54,Sem preço original
45769642,,3362.2,Sem preço original
45730446,,42440.53,Sem preço original
45544892,,11504.23,Sem preço original
45776625,,29421.74,Sem preço original
45759184,,3903.55,Sem preço original
45761515,,35035.39,Sem preço original
45731325,,5596.81,Sem preço original
45811563,,16292.38,Sem preço original
45776680,,8934.56,Sem preço original
45769779,,2756.78,Sem preço original
45802810,,61782.83,Sem preço original
45471311,,25366.8,Sem preço original
45765370,,10579.97,Sem preço original
45809272,,33312.24,Sem preço original
45755021,,10957.91,Sem preço original
45760436,,5919.78,Sem preço original
45688871,,8520.66,Sem preço original
45809996,,47313.63,Sem preço original
45733511,,35839.23,Sem preço original
45814693,,7476.3,Sem preço original
45658774,,892.22,Sem preço original
45631385,,7643.78,Sem preço original
45798723,,17361.71,Sem preço original
45768847,,15744.99,Sem preço original
45789966,,34549.54,Sem preço original
45770175,,4859.09,Sem preço original
45722848,,22997.0,Sem preço original
43802218,,15933.56,Sem preço original
45648576,,24521.06,Sem preço original
45393363,,16039.24,Sem preço original
45759703,,6533.41,Sem preço original
45798032,,16667.63,Sem preço original
45768225,,15040.07,Sem preço original
45793552,,8358.72,Sem preço original
45783752,,16359.68,Sem preço original
45779611,,6166.8,Sem preço original
45816643,,14635.96,Sem preço original
45759442,,20291.83,Sem preço original
43686340,,15396.76,Sem preço original
45786373,,11592.7,Sem preço original
43651298,,15853.87,Sem preço original
45785911,,13230.5,Sem preço original
45798571,,8418.87,Sem preço original
45760041,,6336.35,Sem preço original
45625027,,18479.74,Sem preço original
45740663,,28318.6,Sem preço original
45785235,,5751.59,Sem preço original
45806407,,14929.47,Sem preço original
45782477,,7000.15,Sem preço original
44984976,,26102.72,Sem preço original
45807101,,25487.48,Sem preço original
45479786,,18027.17,Sem preço original
45779335,,7519.73,Sem preço original
45804397,,36184.02,Sem preço original
45232230,,16308.83,Sem preço original
45802673,,17982.59,Sem preço original
45771636,,4084.87,Sem preço original
45768181,,3698.25,Sem preço original
45800485,,11304.98,Sem preço original
45774522,,9875.93,Sem preço original
45796762,,18364.51,Sem preço original
45816632,,9862.74,Sem preço original
45792338,,22372.48,Sem preço original
45792032,,7118.72,Sem preço original
45770833,,9929.81,Sem preço original
45798069,,14763.22,Sem preço original
45465374,,10616.91,Sem preço original
45210065,,14813.9,Sem preço original
45769502,,6759.63,Sem preço original
45815437,,19182.78,Sem preço original
45769007,,5720.34,Sem preço original
45655908,,24880.14,Sem preço original
45782128,,13911.72,Sem preço original
45815311,,71750.66,Sem preço original
45684821,,5814.97,Sem preço original
45781620,,20917.15,Sem preço original
45797000,,33376.23,Sem preço original
45809763,,19333.97,Sem preço original
45768509,,5903.8,Sem preço original
45809729,,22139.52,Sem preço original
45768376,,968.44,Sem preço original
45552566,,15083.79,Sem preço original
45730093,,44632.8,Sem preço original
45775401,,29511.42,Sem preço original
45754854,,2946.68,Sem preço original
45769646,,5480.41,Sem preço original
45755322,,22385.05,Sem preço original
45804618,,4111.94,Sem preço original
45765712,,11260.03,Sem preço original
45810290,,11821.87,Sem preço original
45617836,,19459.58,Sem preço original
45776689,,14254.99,Sem preço original
45816637,,11546.33,Sem preço original
44369366,,13775.76,Sem preço original
45733178,,16484.34,Sem preço original
45730006,,21573.72,Sem preço original
45647815,,4744.61,Sem preço original
45761362,,17194.6,Sem preço original
45804496,,17899.53,Sem preço original
45774084,,10156.63,Sem preço original
45809755,,4360.2,Sem preço original
45694891,,17377.03,Sem preço original
45156407,,10546.15,Sem preço original
45766696,,4007.67,Sem preço original
45545617,,16570.44,Sem preço original
45740880,,20979.72,Sem preço original
45803713,,42192.47,Sem preço original
45789654,,18086.12,Sem preço original
45768101,,3144.55,Sem preço original
45809380,,36008.22,Sem preço original
45618978,,4471.7,Sem preço original
45754891,,7285.05,Sem preço original
45655962,,5331.12,Sem preço original
45776642,,22443.49,Sem preço original
45798230,,23302.67,Sem preço original
45491494,,12617.4,Sem preço original
45791293,,10113.47,Sem preço original
45779725,,20253.92,Sem preço original
45809842,,4777.3,Sem preço original
45621571,,5466.17,Sem preço original
45732783,,14720.47,Sem preço original
45773466,,19066.29,Sem preço original
45768252,,16977.45,Sem preço original
45694852,,17771.03,Sem preço original
45809517,,10163.96,Sem preço original
45801477,,22016.37,Sem preço original
45642843,,12846.45,Sem preço original
45788415,,37031.67,Sem preço original
45798363,,9947.37,Sem preço original
45815932,,10785.74,Sem preço original
45641924,,2780.79,Sem preço original
45664370,,8976.52,Sem preço original
45789811,,8938.35,Sem preço original
45801417,,23020.2,Sem preço original
45656859,,6019.69,Sem preço original
45815881,,23738.35,Sem preço original
45801679,,4245.71,Sem preço original
44586747,,49989.66,Sem preço original
45802900,,20557.74,Sem preço original
45810556,,23996.53,Sem preço original
45763919,,3306.24,Sem preço original
45785588,,9976.81,Sem preço original
45787291,,18666.77,Sem preço original
45764987,,5620.3,Sem preço original
45728329,,12552.5,Sem preço original
44005883,,11324.68,Sem preço original
45660979,,7381.51,Sem preço original
45802300,,39797.19,Sem preço original
45658897,,3471.21,Sem preço original
45812572,,15859.84,Sem preço original
45211786,,9287.53,Sem preço original
45798707,,11796.19,Sem preço original
45653643,,3031.85,Sem preço original
41070589,,11131.23,Sem preço original
45655676,,2719.66,Sem preço original
45733431,,35739.21,Sem preço original
45809461,,19722.7,Sem preço original
45759658,,7075.38,Sem preço original
45766346,,3019.29,Sem preço original
45774399,,10275.9,Sem preço original
45793309,,13534.84,Sem preço original
45789954,,20701.37,Sem preço original
45795845,,12577.57,Sem preço original
45800003,,21126.86,Sem preço original
45791977,,4557.4,Sem preço original
45776076,,9753.03,Sem preço original
45807642,,3124.19,Sem preço original
45757130,,3305.19,Sem preço original
45776684,,23500.12,Sem preço original
45797261,,17483.75,Sem preço original
45811285,,25391.96,Sem preço original
45768935,,6948.87,Sem preço original
45813571,,10921.58,Sem preço original
45793179,,12435.09,Sem preço original
45810232,,29937.37,Sem preço original
45769108,,11385.63,Sem preço original
45815227,,4397.17,Sem preço original
45810426,,27519.03,Sem preço original
45814317,,18147.92,Sem preço original
45788003,,17083.52,Sem preço original
45809327,,9316.64,Sem preço original
44164555,,17929.46,Sem preço original
45797410,,18271.68,Sem preço original
45767460,,2395.03,Sem preço original
45658593,,19617.85,Sem preço original
45292640,,18017.09,Sem preço original
45796231,,38358.55,Sem preço original
45797591,,16950.72,Sem preço original
45125007,,10202.74,Sem preço original
45321792,,16513.8,Sem preço original
45763926,,32010.99,Sem preço original
45785500,,21820.7,Sem preço original
45089289,,25943.79,Sem preço original
45731473,,32600.21,Sem preço original
45776786,,21419.53,Sem preço original
45763305,,5416.03,Sem preço original
45452159,,49507.8,Sem preço original
45767286,,2994.49,Sem preço original
44827047,,9164.36,Sem preço original
43794471,,35366.88,Sem preço original
45808963,,53668.84,Sem preço original
45797539,,38669.05,Sem preço original
45816276,,11331.94,Sem preço original
45792700,,9096.39,Sem preço original
45779552,,28992.24,Sem preço original
45809337,,23886.39,Sem preço original
45741779,,7794.23,Sem preço original
45794431,,6146.32,Sem preço original
45347920,,19233.47,Sem preço original
45793319,,20987.18,Sem preço original
44295354,,15325.48,Sem preço original
45635101,,2174.78,Sem preço original
45813937,,6548.4,Sem preço original
45742094,,5308.96,Sem preço original
45676666,,17064.5,Sem preço original
45781955,,15937.32,Sem preço original
45801420,,19818.63,Sem preço original
45816346,,5744.97,Sem preço original
45809437,,5952.58,Sem preço original
45802755,,17923.79,Sem preço original
45765894,,3654.92,Sem preço original
45768905,,10065.07,Sem preço original
45770148,,18881.82,Sem preço original
45788847,,8409.51,Sem preço original
45791295,,7898.53,Sem preço original
44738685,,15719.43,Sem preço original
44753652,,31882.15,Sem preço original
45767305,,2704.69,Sem preço original
45791953,,5069.58,Sem preço original
45183175,,64922.99,Sem preço original
45807592,,11896.55,Sem preço original
45656207,,4438.45,Sem preço original
45771033,,15548.79,Sem preço original
45762812,,14567.2,Sem preço original
45694621,,20492.62,Sem preço original
45789385,,15077.52,Sem preço original
45782014,,47297.77,Sem preço original
45770412,,26590.55,Sem preço original
45808532,,16145.01,Sem preço original
45798092,,11259.59,Sem preço original
45773146,,4891.91,Sem preço original
45757767,,7078.77,Sem preço original
45041716,,12922.13,Sem preço original
45815310,,3445.25,Sem preço original
45788889,,3957.25,Sem preço original
45647688,,16737.3,Sem preço original
45794534,,21071.11,Sem preço original
45813241,,12237.49,Sem preço original
45677327,,14436.22,Sem preço original
45809684,,5436.23,Sem preço original
45816291,,6462.65,Sem preço original
45807099,,15104.23,Sem preço original
45654514,,4154.0,Sem preço original
45775908,,17373.64,Sem preço original
25977131,,11802.45,Sem preço original
45749105,,14724.38,Sem preço original
45811783,,5660.84,Sem preço original
45770958,,7264.97,Sem preço original
45816538,,20478.98,Sem preço original
45514743,,16465.95,Sem preço original
45767616,,3838.38,Sem preço original
45811086,,3809.8,Sem preço original
45733918,,17446.84,Sem preço original
45093140,,5759.79,Sem preço original
45434958,,56519.44,Sem preço original
45790797,,34604.22,Sem preço original
45804311,,25069.15,Sem preço original
45809148,,33310.88,Sem preço original
45472258,,25803.29,Sem preço original
45805764,,7759.58,Sem preço original
44560933,,29498.91,Sem preço original
45733730,,46851.01,Sem preço original
45813766,,15743.57,Sem preço original
45349784,,31181.03,Sem preço original
45803105,,43261.37,Sem preço original
45443124,,18557.15,Sem preço original
45797407,,10479.02,Sem preço original
45802172,,31808.69,Sem preço original
45792183,,23883.94,Sem preço original
45789991,,5677.46,Sem preço original
43589674,,7829.96,Sem preço original
45761473,,6148.65,Sem preço original
45809938,,23184.89,Sem preço original
45664249,,13968.54,Sem preço original
45658958,,4127.88,Sem preço original
45724979,,20040.34,Sem preço original
45130947,,6971.71,Sem preço original
45762432,,13743.75,Sem preço original
45798532,,8892.01,Sem preço original
44922391,,23633.75,Sem preço original
45789471,,6726.05,Sem preço original
45726983,,4395.29,Sem preço original
44376149,,13488.36,Sem preço original
45794427,,8585.48,Sem preço original
45729677,,14332.75,Sem preço original
45656513,,4179.98,Sem preço original
45813687,,6457.07,Sem preço original
45733649,,45130.7,Sem preço original
45462773,,22748.13,Sem preço original
45771591,,13199.53,Sem preço original
45792786,,11806.08,Sem preço original
45792125,,4389.46,Sem preço original
45759533,,1670.69,Sem preço original
45814319,,29786.21,Sem preço original
45793950,,27076.24,Sem preço original
45654800,,3769.35,Sem preço original
45797917,,16435.77,Sem preço original
45646246,,8052.17,Sem preço original
45523504,,8743.21,Sem preço original
45814479,,40624.99,Sem preço original
45730863,,17968.87,Sem preço original
45811560,,9500.61,Sem preço original
45808244,,11833.58,Sem preço original
45814959,,23314.08,Sem preço original
45791873,,5951.64,Sem preço original
45642472,,10371.53,Sem preço original
45769592,,18886.37,Sem preço original
45810439,,29089.1,Sem preço original
44491484,,9847.39,Sem preço original
45798155,,11554.76,Sem preço original
45775340,,5494.58,Sem preço original
45797871,,16751.61,Sem preço original
45762993,,9390.97,Sem preço original
45804131,,7274.31,Sem preço original
45798035,,16195.19,Sem preço original
45615543,,5519.19,Sem preço original
45802151,,13421.6,Sem preço original
45804456,,25224.09,Sem preço original
45726690,,34864.16,Sem preço original
45792088,,37496.44,Sem preço original
45782408,,23632.29,Sem preço original
45792610,,21984.87,Sem preço original
45803083,,44356.22,Sem preço original
45809569,,17337.0,Sem preço original
45797829,,7084.73,Sem preço original
45761224,,7454.81,Sem preço original
45738484,,39857.19,Sem preço original
45730535,,39185.2,Sem preço original
45752106,,16238.54,Sem preço original
45165795,,10637.76,Sem preço original
45801938,,13925.75,Sem preço original
45584424,,22525.71,Sem preço original
45137720,,18048.75,Sem preço original
44171245,,15563.04,Sem preço original
45809699,,4593.06,Sem preço original
45766627,,6924.17,Sem preço original
45798581,,23540.89,Sem preço original
45759179,,13221.74,Sem preço original
45234986,,15044.52,Sem preço original
45793029,,7192.55,Sem preço original
45769808,,20689.08,Sem preço original
45774353,,7119.94,Sem preço original
45642705,,5850.32,Sem preço original
44677573,,21627.69,Sem preço original
45764749,,1160.55,Sem preço original
45801658,,17756.34,Sem preço original
45785567,,6492.8,Sem preço original
45804381,,18221.83,Sem preço original
45773719,,3773.86,Sem preço original
45631462,,4069.71,Sem preço original
45764446,,3676.8,Sem preço original
45774763,,13764.46,Sem preço original
45795522,,8389.6,Sem preço original
42631285,,10117.83,Sem preço original
45810901,,8540.36,Sem preço original
45681664,,12399.84,Sem preço original
45773969,,15236.63,Sem preço original
45797172,,12572.7,Sem preço original
44794925,,9808.5,Sem preço original
45789845,,7789.47,Sem preço original
45809063,,9655.39,Sem preço original
45787253,,9523.04,Sem preço original
45776075,,8353.86,Sem preço original
45725051,,20436.47,Sem preço original
45773540,,3413.92,Sem preço original
45791288,,19142.36,Sem preço original
45787363,,11057.28,Sem preço original
45653866,,13778.87,Sem preço original
45793260,,7905.61,Sem preço original
45698405,,8870.07,Sem preço original
45755927,,17877.62,Sem preço original
45653630,,6027.17,Sem preço original
45720848,,13768.31,Sem preço original
45761521,,9253.11,Sem preço original
45776814,,7079.2,Sem preço original
45732546,,45854.6,Sem preço original
45610988,,29538.5,Sem preço original
45770109,,5545.96,Sem preço original
45809257,,17558.99,Sem preço original
45784093,,15154.89,Sem preço original
45773348,,3220.65,Sem preço original
45656320,,2900.86,Sem preço original
45803968,,64170.85,Sem preço original
45797436,,18210.93,Sem preço original
45809195,,20842.84,Sem preço original
45789882,,20389.12,Sem preço original
45769425,,6342.65,Sem preço original
45791535,,39331.28,Sem preço original
45642264,,17768.0,Sem preço original
45775798,,45453.3,Sem preço original
45801989,,6312.11,Sem preço original
45811121,,5219.21,Sem preço original
45777464,,12730.78,Sem preço original
45525394,,8162.57,Sem preço original
45763616,,5263.21,Sem preço original
45789522,,7039.76,Sem preço original
44170056,,9404.72,Sem preço original
45770112,,19777.22,Sem preço original
45810266,,17279.33,Sem preço original
45804667,,15065.1,Sem preço original
45793936,,26606.73,Sem preço original
45814812,,11125.57,Sem preço original
45803640,,35278.51,Sem preço original
45815055,,6447.23,Sem preço original
45756957,,26478.83,Sem preço original
44769420,,14053.69,Sem preço original
45759878,,14715.65,Sem preço original
45772705,,30724.24,Sem preço original
45797517,,44539.23,Sem preço original
45816163,,1917.36,Sem preço original
45786465,,27139.61,Sem preço original
45452813,,31911.58,Sem preço original
45670949,,26980.98,Sem preço original
45744740,,5422.89,Sem preço original
45751281,,10540.65,Sem preço original
45650464,,3415.55,Sem preço original
45806747,,19180.44,Sem preço original
45769691,,17229.16,Sem preço original
45779348,,19362.89,Sem preço original
45783447,,9664.28,Sem preço original
45808850,,4087.57,Sem preço original
45812789,,5169.9,Sem preço original
45769868,,1771.29,Sem preço original
45797093,,15278.88,Sem preço original
45731706,,26187.82,Sem preço original
42225137,,8605.15,Sem preço original
45617361,,27357.04,Sem preço original
45731815,,16512.77,Sem preço original
45293673,,8065.49,Sem preço original
45725901,,15857.26,Sem preço original
45776912,,10726.09,Sem preço original
45783367,,5314.2,Sem preço original
45605256,,8312.97,Sem preço original
45795513,,18959.69,Sem preço original
45801438,,28480.01,Sem preço original
45809439,,16395.49,Sem preço original
45731772,,40242.38,Sem preço original
45778499,,12760.6,Sem preço original
45635075,,4687.86,Sem preço original
45767618,,5402.29,Sem preço original
44463502,,14945.54,Sem preço original
45799611,,15405.36,Sem preço original
45153884,,11993.56,Sem preço original
45802870,,43421.64,Sem preço original
45038864,,15334.37,Sem preço original
45769615,,11221.97,Sem preço original
45801048,,23265.73,Sem preço original
45651065,,4935.55,Sem preço original
45811301,,12561.87,Sem preço original
45758435,,4039.48,Sem preço original
45532997,,47957.17,Sem preço original
45788714,,12027.7,Sem preço original
45786191,,23631.0,Sem preço original
45760738,,12640.04,Sem preço original
45770090,,13601.51,Sem preço original
45758317,,10299.44,Sem preço original
45656456,,9480.55,Sem preço original
45803974,,4585.67,Sem preço original
45801731,,20134.9,Sem preço original
45797270,,33014.77,Sem preço original
45769745,,11184.31,Sem preço original
45758554,,9140.33,Sem preço original
45788527,,15205.43,Sem preço original
45797212,,61422.39,Sem preço original
45758422,,12923.96,Sem preço original
45812608,,5023.69,Sem preço original
45488678,,19023.58,Sem preço original
45633660,,3355.18,Sem preço original
44903397,,12139.91,Sem preço original
45781389,,13180.09,Sem preço original
45732100,,42529.82,Sem preço original
45491479,,18317.02,Sem preço original
45769514,,14976.27,Sem preço original
44322334,,8434.95,Sem preço original
45801366,,24457.3,Sem preço original
45761126,,7302.51,Sem preço original
45816477,,3749.16,Sem preço original
43653040,,4507.51,Sem preço original
45781674,,5471.39,Sem preço original
45772111,,4115.1,Sem preço original
44232718,,18140.95,Sem preço original
45617950,,4593.0,Sem preço original
45729806,,32212.5,Sem preço original
45809585,,11785.09,Sem preço original
45776509,,9886.89,Sem preço original
44059803,,5836.7,Sem preço original
45773722,,5358.14,Sem preço original
45687782,,7819.64,Sem preço original
45815970,,4411.16,Sem preço original
45806204,,9796.64,Sem preço original
45797192,,41833.55,Sem preço original
45788599,,18799.28,Sem preço original
45759222,,20831.03,Sem preço original
45816630,,4103.01,Sem preço original
45769159,,20891.69,Sem preço original
45798393,,17492.66,Sem preço original
45815226,,5987.67,Sem preço original
45633860,,7751.89,Sem preço original
45763797,,4754.49,Sem preço original
45768504,,8103.86,Sem preço original
45670513,,12968.45,Sem preço original
45785524,,22487.54,Sem preço original
45783733,,7099.65,Sem preço original
45755707,,4221.76,Sem preço original
45800813,,6053.29,Sem preço original
45808709,,4269.68,Sem preço original
45801834,,14952.48,Sem preço original
45792145,,27846.73,Sem preço original
45654362,,1616.5,Sem preço original
45769852,,4494.96,Sem preço original
21265215,,14197.08,Sem preço original
45806549,,15739.53,Sem preço original
45785256,,6168.68,Sem preço original
45813585,,4719.73,Sem preço original
45802521,,48041.27,Sem preço original
44829444,,24386.48,Sem preço original
45797133,,39684.27,Sem preço original
45421522,,10786.2,Sem preço original
45809232,,54129.2,Sem preço original
45788505,,32285.15,Sem preço original
45656430,,8144.86,Sem preço original
45773850,,17693.39,Sem preço original
45785623,,3189.63,Sem preço original
45781624,,8044.96,Sem preço original
45767678,,20614.43,Sem preço original
45815306,,16367.81,Sem preço original
45732800,,15850.84,Sem preço original
45810159,,7807.54,Sem preço original
45812266,,14559.93,Sem preço original
45733424,,57145.41,Sem preço original
45801479,,15094.24,Sem preço original
45812610,,6112.43,Sem preço original
45668988,,15379.48,Sem preço original
45650477,,23807.12,Sem preço original
45641239,,9257.82,Sem preço original
45654608,,3157.41,Sem preço original
45730071,,52270.93,Sem preço original
45812592,,4235.18,Sem preço original
44744001,,29477.64,Sem preço original
45655998,,4820.66,Sem preço original
45731821,,16576.43,Sem preço original
45814318,,16864.09,Sem preço original
45701765,,5649.29,Sem preço original
45730814,,17824.5,Sem preço original
45798188,,10501.56,Sem preço original
45786759,,66319.6,Sem preço original
45761185,,16999.87,Sem preço original
45792291,,11334.17,Sem preço original
45761357,,21411.16,Sem preço original
45758458,,5195.39,Sem preço original
45815350,,8157.7,Sem preço original
45770190,,11911.03,Sem preço original
45766369,,17075.3,Sem preço original
45787124,,11564.68,Sem preço original
45662033,,15578.14,Sem preço original
45763950,,19073.96,Sem preço original
44685443,,19243.32,Sem preço original
45794002,,2743.57,Sem preço original
45646879,,9738.03,Sem preço original
45808995,,43116.08,Sem preço original
45020935,,25318.72,Sem preço original
45725168,,21030.77,Sem preço original
45789473,,20379.6,Sem preço original
41340887,,11072.52,Sem preço original
45764876,,8701.91,Sem preço original
45809597,,12007.72,Sem preço original
45763855,,4662.35,Sem preço original
45797392,,38970.0,Sem preço original
45795775,,15039.8,Sem preço original
44172999,,21611.29,Sem preço original
45646368,,7066.69,Sem preço original
44546243,,23136.95,Sem preço original
45760600,,3532.53,Sem preço original
45802512,,20424.23,Sem preço original
45794097,,16860.55,Sem preço original
45759868,,31926.37,Sem preço original
45776778,,18721.58,Sem preço original
41206463,,6850.04,Sem preço original
45809019,,43449.43,Sem preço original
45653470,,655.84,Sem preço original
45796373,,13694.34,Sem preço original
45808902,,66309.5,Sem preço original
45428539,,33948.48,Sem preço original
45803169,,16513.93,Sem preço original
45793269,,11737.97,Sem preço original
45764354,,1406.8,Sem preço original
45766453,,13392.4,Sem preço original
44994043,,9086.87,Sem preço original
45618982,,1721.1,Sem preço original
45756858,,4330.58,Sem preço original
45772931,,3050.81,Sem preço original
45814780,,18049.32,Sem preço original
45796852,,17952.22,Sem preço original
45764422,,9440.52,Sem preço original
32742556,,8842.18,Sem preço original
45785898,,12124.17,Sem preço original
45810185,,9531.91,Sem preço original
45771610,,2825.01,Sem preço original
45541779,,15795.74,Sem preço original
45802628,,41397.93,Sem preço original
44910689,,17829.51,Sem preço original
44218220,,6055.27,Sem preço original
45766844,,33074.9,Sem preço original
45281226,,19909.81,Sem preço original
45771022,,10135.82,Sem preço original
45813865,,10155.43,Sem preço original
45505875,,24187.47,Sem preço original
45728656,,31381.45,Sem preço original
45805818,,9111.83,Sem preço original
45789912,,13457.67,Sem preço original
45769040,,2196.13,Sem preço original
45688539,,45150.23,Sem preço original
45791246,,31526.24,Sem preço original
44852411,,31807.42,Sem preço original
45238006,,50629.09,Sem preço original
45647824,,5515.42,Sem preço original
45762709,,15851.94,Sem preço original
45797846,,4548.36,Sem preço original
45809639,,21325.52,Sem preço original
45772625,,2489.64,Sem preço original
44751231,,18033.97,Sem preço original
45797893,,23078.74,Sem preço original
45773373,,15800.69,Sem preço original
45732164,,43227.67,Sem preço original
45810407,,30557.66,Sem preço original
45528570,,26450.26,Sem preço original
45786518,,13605.07,Sem preço original
45790379,,9481.96,Sem preço original
45815879,,4166.22,Sem preço original
45628102,,27652.45,Sem preço original
45776822,,15764.86,Sem preço original
44729907,,21529.62,Sem preço original
44870874,,3828.99,Sem preço original
45809773,,4847.93,Sem preço original
45797775,,17007.95,Sem preço original
45273798,,16090.89,Sem preço original
45778639,,30650.05,Sem preço original
45757305,,13169.21,Sem preço original
45452076,,21704.13,Sem preço original
45779527,,19652.5,Sem preço original
45706730,,13499.81,Sem preço original
45789434,,6252.52,Sem preço original
45802195,,33005.7,Sem preço original
45796821,,24511.9,Sem preço original
45782724,,8790.47,Sem preço original
45802736,,30961.26,Sem preço original
45790457,,12376.93,Sem preço original
45809077,,22912.63,Sem preço original
45806324,,6205.33,Sem preço original
45810962,,4765.98,Sem preço original
45711323,,7469.15,Sem preço original
45797294,,33014.67,Sem preço original
45802176,,31547.5,Sem preço original
45741301,,17864.78,Sem preço original
45792874,,4315.61,Sem preço original
45773834,,5890.85,Sem preço original
45793050,,21950.41,Sem preço original
45769650,,2741.24,Sem preço original
45760201,,19962.34,Sem preço original
45757887,,19249.06,Sem preço original
45794796,,5312.48,Sem preço original
45815869,,6823.23,Sem preço original
44922519,,37298.95,Sem preço original
45641153,,3138.11,Sem preço original
45748752,,15021.13,Sem preço original
45794863,,6014.92,Sem preço original
45761462,,12562.41,Sem preço original
45095949,,22818.28,Sem preço original
45805848,,12623.29,Sem preço original
45652890,,4684.36,Sem preço original
45720276,,17104.06,Sem preço original
45815368,,5224.62,Sem preço original
45757679,,12248.87,Sem preço original
45809907,,15830.67,Sem preço original
45816356,,13002.84,Sem preço original
45731809,,21585.25,Sem preço original
45645950,,4324.25,Sem preço original
45812589,,4749.25,Sem preço original
45643722,,13190.49,Sem preço original
45730748,,37222.32,Sem preço original
45809630,,18397.69,Sem preço original
45787194,,27012.22,Sem preço original
45809806,,26596.25,Sem preço original
45618060,,17271.93,Sem preço original
45810058,,45922.46,Sem preço original
45494646,,17425.23,Sem preço original
45809679,,19411.71,Sem preço original
45813245,,13425.72,Sem preço original
45808415,,4829.07,Sem preço original
45770315,,16564.54,Sem preço original
45802759,,19736.18,Sem preço original
45815154,,7254.3,Sem preço original
45637809,,4590.29,Sem preço original
45656734,,14769.93,Sem preço original
45768369,,13358.5,Sem preço original
45809673,,43666.08,Sem preço original
45772763,,4067.21,Sem preço original
45732802,,15503.53,Sem preço original
45756902,,5799.7,Sem preço original
45772009,,9899.81,Sem preço original
45816394,,4330.83,Sem preço original
45810500,,33131.22,Sem preço original
